id,price
210701,34558.8
210702,37465.0
210703,15193.781
210704,34053.953
210705,21631.77
210706,10238.998
210707,34828.652
210708,53461.703
210709,15604.585
210710,71047.27
210711,70376.51
210712,71757.51
210713,75971.04
210714,15245.024
210715,16456.855
210716,97741.27
210717,97075.15
210718,78951.664
210719,24065.893
210720,33748.89
210721,15530.387
210722,32451.234
210723,56974.664
210724,85346.09
210725,97884.586
210726,65667.055
210727,45011.57
210728,28005.408
210729,44905.64
210730,51049.97
210731,51490.29
210732,23081.686
210733,94069.414
210734,62588.492
210735,93949.54
210736,114855.98
210737,69510.47
210738,19510.826
210739,41801.902
210740,43118.426
210741,50955.266
210742,34426.793
210743,16457.807
210744,31713.975
210745,32271.826
210746,34171.703
210747,77900.195
210748,49718.414
210749,42986.137
210750,98791.35
210751,106884.51
210752,32204.684
210753,26591.879
210754,10536.447
210755,35822.516
210756,46065.008
210757,20662.117
210758,57344.617
210759,49177.35
210760,72119.38
210761,44742.18
210762,78657.63
210763,25696.812
210764,92323.875
210765,46695.754
210766,32518.334
210767,96486.69
210768,20371.254
210769,41726.33
210770,21793.791
210771,18839.475
210772,70054.7
210773,44250.16
210774,14354.466
210775,80322.43
210776,16625.037
210777,90611.586
210778,41378.383
210779,42839.836
210780,51531.703
210781,12642.581
210782,81620.1
210783,40140.523
210784,64198.17
210785,15810.812
210786,14968.828
210787,15174.272
210788,75126.23
210789,66086.836
210790,72926.87
210791,27947.014
210792,28646.232
210793,51844.688
210794,37987.457
210795,13445.555
210796,86287.71
210797,104814.98
210798,76201.945
210799,12582.696
210800,52106.652
210801,26194.158
210802,18114.46
210803,62526.406
210804,22980.71
210805,31667.445
210806,43813.484
210807,74626.99
210808,30589.994
210809,62714.98
210810,52418.85
210811,49221.426
210812,23551.559
210813,79393.1
210814,30557.928
210815,9351.671
210816,25548.424
210817,15118.06
210818,30479.635
210819,58928.117
210820,76237.055
210821,26042.604
210822,20461.4
210823,44511.742
210824,45683.973
210825,77301.41
210826,14583.915
210827,54599.402
210828,31012.89
210829,14587.069
210830,22465.94
210831,59102.348
210832,36843.773
210833,73258.664
210834,72061.49
210835,29074.332
210836,59724.617
210837,67905.03
210838,19198.465
210839,14972.6045
210840,18480.346
210841,76437.43
210842,41668.414
210843,34293.1
210844,30825.668
210845,55987.055
210846,22923.764
210847,44039.79
210848,19671.248
210849,68527.24
210850,77322.875
210851,52351.582
210852,28731.623
210853,38787.75
210854,22475.895
210855,52443.684
210856,50168.344
210857,22308.986
210858,83817.56
210859,81313.305
210860,12950.347
210861,52281.773
210862,29215.346
210863,40167.844
210864,45076.133
210865,13036.4795
210866,75215.51
210867,44714.195
210868,44886.02
210869,55827.844
210870,54990.676
210871,12956.071
210872,70944.79
210873,66198.63
210874,11538.231
210875,45524.81
210876,72265.88
210877,36938.742
210878,88844.79
210879,32688.334
210880,21926.66
210881,34466.695
210882,87765.02
210883,76147.086
210884,36658.477
210885,11564.368
210886,81015.4
210887,34029.066
210888,13849.114
210889,65099.008
210890,88520.305
210891,33139.473
210892,32912.133
210893,13537.038
210894,49074.168
210895,12537.753
210896,79888.32
210897,43326.188
210898,49986.18
210899,45079.33
210900,10975.6455
210901,68360.18
210902,70596.4
210903,50823.53
210904,31998.404
210905,85864.445
210906,43353.89
210907,33903.676
210908,15223.105
210909,36957.54
210910,16465.625
210911,29288.682
210912,28834.271
210913,16090.536
210914,19777.518
210915,22122.736
210916,91912.85
210917,26206.658
210918,19819.025
210919,14660.715
210920,34725.992
210921,46218.594
210922,59814.44
210923,43430.492
210924,16546.246
210925,42666.523
210926,95731.664
210927,62196.695
210928,38636.156
210929,38019.977
210930,31863.295
210931,28099.541
210932,35494.5
210933,58209.414
210934,55209.83
210935,31671.861
210936,77480.36
210937,71703.12
210938,82526.34
210939,51242.113
210940,53513.58
210941,74783.87
210942,93418.62
210943,16781.178
210944,72115.836
210945,35899.61
210946,36308.445
210947,13188.429
210948,49200.047
210949,76765.96
210950,36680.633
210951,37265.484
210952,76326.055
210953,26219.379
210954,158051.58
210955,104659.34
210956,32368.023
210957,52137.625
210958,37825.133
210959,68257.875
210960,45892.117
210961,53384.305
210962,33882.242
210963,9706.534
210964,103183.125
210965,34342.895
210966,62992.33
210967,41100.86
210968,86740.65
210969,22158.518
210970,51324.938
210971,134266.02
210972,29012.03
210973,74577.195
210974,69283.16
210975,76219.82
210976,62673.195
210977,71789.58
210978,73973.38
210979,48304.824
210980,60010.812
210981,39196.746
210982,30658.178
210983,92287.62
210984,28230.92
210985,12557.599
210986,12703.362
210987,31811.94
210988,26605.537
210989,52379.742
210990,36204.477
210991,71025.18
210992,36186.445
210993,57173.008
210994,16704.47
210995,13972.544
210996,57605.297
210997,77421.43
210998,25666.525
210999,73311.23
211000,16034.962
211001,59702.617
211002,20857.984
211003,27949.945
211004,14840.28
211005,66787.29
211006,67868.414
211007,68165.21
211008,71734.266
211009,101091.55
211010,30719.057
211011,46084.516
211012,84212.61
211013,35339.426
211014,18353.314
211015,57041.117
211016,32214.69
211017,34953.543
211018,78959.664
211019,69300.45
211020,48334.566
211021,40226.53
211022,36049.617
211023,103059.805
211024,67975.305
211025,40550.32
211026,66826.72
211027,18289.123
211028,72329.875
211029,74572.12
211030,38441.973
211031,33727.953
211032,41885.12
211033,27248.379
211034,75910.58
211035,51407.188
211036,81132.38
211037,89994.27
211038,31525.459
211039,44304.246
211040,29723.309
211041,14091.815
211042,28438.654
211043,14860.341
211044,40599.414
211045,12548.202
211046,55523.586
211047,14809.095
211048,89634.02
211049,75665.62
211050,33517.97
211051,46646.867
211052,52222.35
211053,68270.12
211054,49752.938
211055,26717.857
211056,10472.017
211057,65281.28
211058,101799.04
211059,14173.037
211060,96293.4
211061,28394.908
211062,41295.637
211063,33831.816
211064,66122.3
211065,84576.99
211066,87086.125
211067,90454.46
211068,49167.305
211069,61677.355
211070,77140.555
211071,46476.14
211072,80095.02
211073,45801.344
211074,40786.85
211075,15284.08
211076,78375.34
211077,40624.625
211078,46108.94
211079,62860.74
211080,16838.4
211081,25341.373
211082,29832.463
211083,65229.164
211084,76682.07
211085,77501.51
211086,15977.594
211087,14753.81
211088,10468.233
211089,32946.367
211090,41137.58
211091,70640.46
211092,75853.44
211093,54198.965
211094,40648.89
211095,14348.791
211096,12963.43
211097,42232.86
211098,40628.734
211099,42150.96
211100,36758.547
211101,35596.29
211102,113428.945
211103,40355.83
211104,77279.13
211105,25938.045
211106,50822.08
211107,70123.54
211108,74235.18
211109,33937.344
211110,18648.498
211111,40770.61
211112,19545.848
211113,25761.05
211114,29235.404
211115,13179.126
211116,32687.674
211117,34031.86
211118,102849.1
211119,45885.195
211120,142540.33
211121,17166.69
211122,19583.072
211123,35639.82
211124,52398.6
211125,70976.91
211126,15013.071
211127,49530.125
211128,64032.742
211129,37956.906
211130,30296.21
211131,15499.469
211132,14554.921
211133,27773.885
211134,30856.727
211135,49240.703
211136,25248.904
211137,30854.084
211138,70542.8
211139,26698.613
211140,35065.37
211141,75233.6
211142,36900.586
211143,14196.156
211144,36899.42
211145,25916.982
211146,21987.709
211147,36214.875
211148,102816.4
211149,75120.96
211150,35901.855
211151,53099.29
211152,46743.297
211153,51558.266
211154,35914.07
211155,111617.01
211156,37073.777
211157,16450.14
211158,14253.938
211159,49586.56
211160,67467.27
211161,13704.483
211162,26619.51
211163,66338.914
211164,28811.729
211165,53529.688
211166,64792.016
211167,10842.276
211168,71302.16
211169,18308.521
211170,74875.88
211171,28097.613
211172,16329.776
211173,13216.032
211174,74160.445
211175,35363.54
211176,69709.26
211177,70136.37
211178,76340.37
211179,45230.395
211180,54299.402
211181,48269.293
211182,59612.844
211183,108997.23
211184,34027.875
211185,33632.938
211186,47399.734
211187,12750.11
211188,47596.492
211189,47459.062
211190,30074.22
211191,44568.406
211192,69099.48
211193,56779.242
211194,32058.232
211195,38590.19
211196,55517.258
211197,47692.344
211198,12917.911
211199,18052.482
211200,24022.941
211201,46350.273
211202,28014.549
211203,26463.31
211204,72331.47
211205,11682.184
211206,52109.12
211207,16564.521
211208,11757.746
211209,32240.291
211210,39394.83
211211,51774.855
211212,27096.227
211213,22057.885
211214,31123.697
211215,75647.44
211216,76966.48
211217,69731.98
211218,40301.96
211219,54505.28
211220,46327.92
211221,81082.77
211222,52863.86
211223,69688.98
211224,67724.27
211225,23194.63
211226,72245.39
211227,30304.664
211228,25399.912
211229,41496.293
211230,72760.57
211231,85734.46
211232,80012.164
211233,36773.836
211234,50416.727
211235,35226.38
211236,57787.434
211237,59001.926
211238,44641.516
211239,16015.188
211240,31330.453
211241,77709.96
211242,75453.76
211243,27870.197
211244,47917.254
211245,42730.277
211246,53590.57
211247,71787.66
211248,32644.998
211249,13719.636
211250,25072.316
211251,34441.758
211252,16874.15
211253,69906.016
211254,41287.88
211255,67797.46
211256,27133.92
211257,41083.93
211258,36697.85
211259,29946.613
211260,32071.67
211261,14170.027
211262,21339.861
211263,23198.69
211264,59101.992
211265,15465.376
211266,24759.652
211267,65271.79
211268,40915.8
211269,34476.566
211270,35910.457
211271,22047.236
211272,15478.863
211273,85533.86
211274,8326.825
211275,10389.959
211276,41753.46
211277,14906.553
211278,33988.234
211279,14263.458
211280,46832.97
211281,42772.21
211282,43114.91
211283,77901.586
211284,87590.74
211285,29904.447
211286,40580.656
211287,79855.625
211288,23077.334
211289,65866.55
211290,89120.875
211291,55877.9
211292,88063.695
211293,15788.358
211294,70762.414
211295,49246.953
211296,36639.69
211297,13182.071
211298,43969.523
211299,59293.395
211300,30023.805
211301,28673.76
211302,32822.234
211303,44028.906
211304,33711.27
211305,69402.39
211306,10484.679
211307,33145.227
211308,16576.26
211309,36368.2
211310,37958.754
211311,29321.557
211312,42605.67
211313,77044.46
211314,92532.02
211315,29729.244
211316,19327.152
211317,97529.414
211318,77289.06
211319,24676.955
211320,79398.72
211321,181077.39
211322,76628.49
211323,25589.34
211324,76749.266
211325,40044.5
211326,53426.58
211327,19691.865
211328,27548.764
211329,27990.537
211330,12704.114
211331,69882.09
211332,24445.902
211333,29758.105
211334,15328.755
211335,22976.912
211336,52360.42
211337,72511.305
211338,71753.96
211339,13411.254
211340,12529.949
211341,44699.34
211342,45389.77
211343,80132.484
211344,41245.21
211345,66295.88
211346,74834.57
211347,68148.664
211348,16861.643
211349,32814.457
211350,68878.586
211351,39831.496
211352,88299.3
211353,32020.855
211354,39837.688
211355,32637.826
211356,86751.734
211357,63708.062
211358,10930.327
211359,85836.875
211360,19576.379
211361,71842.625
211362,28217.664
211363,30480.174
211364,32762.271
211365,15403.723
211366,35318.523
211367,46126.14
211368,79246.79
211369,15688.374
211370,12026.224
211371,12467.39
211372,25986.727
211373,27602.3
211374,23625.85
211375,23839.107
211376,36864.168
211377,68336.41
211378,34695.094
211379,53643.59
211380,34547.414
211381,71177.93
211382,47570.5
211383,23039.494
211384,25901.791
211385,31387.287
211386,81456.75
211387,41918.418
211388,74163.15
211389,70583.47
211390,59126.42
211391,15744.985
211392,40433.656
211393,15524.747
211394,13716.932
211395,47331.85
211396,41033.617
211397,15857.741
211398,65069.04
211399,56262.824
211400,93851.54
211401,41115.93
211402,75384.47
211403,39914.61
211404,15500.336
211405,30531.65
211406,38001.305
211407,28446.338
211408,80535.375
211409,29443.643
211410,27317.1
211411,94147.234
211412,26416.838
211413,30589.436
211414,12792.897
211415,14982.019
211416,13614.226
211417,53102.3
211418,34266.9
211419,70112.21
211420,32824.547
211421,32334.205
211422,44715.605
211423,11372.442
211424,84055.055
211425,114960.414
211426,19046.895
211427,30545.46
211428,16213.734
211429,18699.475
211430,18362.38
211431,56105.703
211432,19831.156
211433,29099.41
211434,24472.65
211435,32878.41
211436,45889.367
211437,16207.163
211438,36293.324
211439,44541.76
211440,15980.757
211441,30044.514
211442,45444.195
211443,37262.805
211444,26487.223
211445,38063.914
211446,110997.195
211447,36719.254
211448,26594.662
211449,41562.117
211450,76102.055
211451,15127.915
211452,50125.0
211453,44402.49
211454,76695.63
211455,41990.32
211456,27445.24
211457,14528.423
211458,41839.12
211459,40697.836
211460,44444.58
211461,98211.945
211462,10759.095
211463,44462.305
211464,26537.215
211465,16784.322
211466,17451.783
211467,31249.205
211468,34462.92
211469,93025.266
211470,30658.186
211471,18514.738
211472,25780.857
211473,46280.64
211474,12620.394
211475,47491.38
211476,84561.9
211477,68536.93
211478,33315.17
211479,32298.475
211480,50210.195
211481,25541.928
211482,14865.933
211483,96541.32
211484,46007.83
211485,33703.484
211486,60146.21
211487,74328.52
211488,19809.31
211489,12669.516
211490,32052.057
211491,35792.51
211492,59742.418
211493,45820.58
211494,67312.46
211495,15200.526
211496,18804.072
211497,20501.365
211498,84136.37
211499,84257.98
211500,54314.348
211501,25137.486
211502,34733.29
211503,30133.182
211504,60886.5
211505,93733.22
211506,23307.502
211507,88206.51
211508,35280.324
211509,63467.73
211510,44581.234
211511,34066.727
211512,27913.598
211513,16678.576
211514,32529.643
211515,39700.895
211516,52265.883
211517,9810.353
211518,27866.123
211519,74894.1
211520,61788.89
211521,13940.223
211522,52529.484
211523,34507.43
211524,74233.03
211525,69891.48
211526,58156.98
211527,13968.29
211528,57668.695
211529,13619.569
211530,88358.65
211531,71700.62
211532,54927.82
211533,29846.496
211534,37583.234
211535,91270.18
211536,80320.72
211537,23374.264
211538,46283.375
211539,80250.1
211540,71943.16
211541,72680.945
211542,44504.03
211543,16941.162
211544,74893.29
211545,65630.42
211546,78360.4
211547,63524.832
211548,57220.953
211549,14651.18
211550,47050.305
211551,66812.586
211552,61923.035
211553,11044.308
211554,18341.873
211555,30029.805
211556,12421.076
211557,66691.61
211558,46015.016
211559,42105.508
211560,82072.29
211561,56945.68
211562,31739.885
211563,40352.812
211564,33892.58
211565,9143.913
211566,33203.117
211567,50456.273
211568,20958.65
211569,18780.95
211570,56919.18
211571,61343.15
211572,63130.74
211573,27030.695
211574,45428.977
211575,76130.92
211576,15430.261
211577,93141.0
211578,9830.111
211579,95002.79
211580,71617.65
211581,32397.47
211582,59951.496
211583,32637.383
211584,112468.336
211585,35529.617
211586,47543.414
211587,31936.963
211588,81392.44
211589,69347.445
211590,75365.81
211591,11437.446
211592,16720.416
211593,15369.548
211594,45076.977
211595,39735.78
211596,87780.914
211597,21470.771
211598,32016.602
211599,28857.035
211600,89782.57
211601,10207.957
211602,92948.74
211603,71076.28
211604,21862.676
211605,28643350.0
211606,88325.02
211607,36730.883
211608,46249.94
211609,50711.938
211610,31639.24
211611,33608.402
211612,35169.062
211613,68815.87
211614,32957.098
211615,26839.395
211616,15404.675
211617,48927.65
211618,18011.346
211619,73129.914
211620,14442.379
211621,56503.93
211622,32893.86
211623,40144.023
211624,70684.414
211625,34270.594
211626,11488.306
211627,108411.695
211628,17709.865
211629,75354.59
211630,12406.418
211631,38828.41
211632,19076.287
211633,21469.674
211634,34061.867
211635,22066.83
211636,44744.316
211637,12960.4795
211638,12044.274
211639,84681.055
211640,78753.79
211641,31089.863
211642,28812.229
211643,33846.656
211644,35182.465
211645,14421.641
211646,74325.125
211647,10227.083
211648,10183.919
211649,21345.123
211650,73073.68
211651,34240.258
211652,67353.68
211653,25908.207
211654,72298.35
211655,55114.684
211656,48219.652
211657,19178.186
211658,67920.16
211659,69390.234
211660,21392.809
211661,84630.586
211662,80831.336
211663,86293.805
211664,64934.12
211665,18648.924
211666,13139.421
211667,13436.361
211668,43101.105
211669,50677.625
211670,53309.984
211671,57171.86
211672,81046.79
211673,85607.76
211674,65817.76
211675,32481.754
211676,36849.695
211677,42264.58
211678,43194.484
211679,69366.35
211680,77353.77
211681,36418.324
211682,87559.46
211683,72386.46
211684,63146.363
211685,38783.535
211686,36029.727
211687,57369.133
211688,16833.088
211689,95540.586
211690,119331.38
211691,95437.13
211692,63064.39
211693,29573.283
211694,32968.754
211695,62898.336
211696,29640.096
211697,67048.71
211698,24736.895
211699,34544.17
211700,16453.523
211701,33822.652
211702,81329.32
211703,22669.193
211704,45388.75
211705,15733.163
211706,28894.852
211707,25922.28
211708,14826.366
211709,73270.68
211710,76772.914
211711,42393.945
211712,27694.174
211713,41861.008
211714,58072.004
211715,41153.01
211716,35816.133
211717,15020.751
211718,53413.445
211719,44557.258
211720,18637.81
211721,75337.77
211722,9876.655
211723,28626.2
211724,8798.626
211725,39413.766
211726,36338.086
211727,24926.44
211728,34872.293
211729,29660.037
211730,63564.633
211731,43367.406
211732,57849.18
211733,35507.117
211734,33164.72
211735,59347.496
211736,10703.1875
211737,51055.9
211738,18098.395
211739,95052.14
211740,86482.18
211741,88339.19
211742,32006.62
211743,55029.04
211744,107036.73
211745,12688.599
211746,9247.847
211747,53352.273
211748,22638.55
211749,51470.656
211750,37904.344
211751,66392.164
211752,26097.846
211753,33744.684
211754,95296.23
211755,15007.826
211756,48963.664
211757,16342.286
211758,70852.99
211759,50581.055
211760,13985.055
211761,15529.339
211762,25923.986
211763,32658.77
211764,59582.93
211765,17560.344
211766,33225.14
211767,12554.417
211768,67703.945
211769,17209.783
211770,21682.957
211771,63400.37
211772,37039.6
211773,72689.13
211774,31466.756
211775,83826.01
211776,24008.422
211777,70355.414
211778,18558.252
211779,70948.4
211780,77752.65
211781,12878.034
211782,10928.667
211783,42373.715
211784,15328.567
211785,60683.47
211786,49792.992
211787,98179.266
211788,78360.555
211789,75692.88
211790,50695.094
211791,50255.953
211792,30511.27
211793,37493.727
211794,46942.504
211795,27885.436
211796,14477.489
211797,68071.46
211798,44227.234
211799,24136.514
211800,162468.23
211801,26036.559
211802,72178.445
211803,16411.283
211804,9844.61
211805,70883.164
211806,26356.459
211807,56423.914
211808,40498.258
211809,40510.465
211810,36811.805
211811,15409.771
211812,61853.15
211813,81644.766
211814,46659.86
211815,48595.96
211816,41828.277
211817,72310.664
211818,80497.0
211819,74222.81
211820,28172.678
211821,15302.911
211822,15422.401
211823,35400.773
211824,14846.076
211825,77914.695
211826,72143.0
211827,15548.641
211828,14186.9795
211829,92860.086
211830,318753.78
211831,80262.34
211832,49526.953
211833,18754.256
211834,31970.393
211835,13628.459
211836,49909.81
211837,15039.259
211838,35526.15
211839,48596.08
211840,41476.348
211841,35047.74
211842,9212.363
211843,11769.472
211844,42820.688
211845,109825.305
211846,19590.822
211847,36225.83
211848,69697.836
211849,16531.326
211850,13987.11
211851,35588.617
211852,22721.697
211853,58332.92
211854,59658.76
211855,48074.402
211856,16728.994
211857,14509.171
211858,34318.953
211859,56808.688
211860,52442.703
211861,13253.038
211862,78054.44
211863,35321.11
211864,36974.645
211865,65632.07
211866,11516.786
211867,11120.704
211868,14907.323
211869,60741.625
211870,77541.71
211871,17030.16
211872,67711.984
211873,72965.77
211874,45962.28
211875,37937.164
211876,36005.883
211877,89872.36
211878,28277.03
211879,66813.836
211880,11624.13
211881,53637.914
211882,34864.203
211883,14008.784
211884,27024.316
211885,74008.87
211886,76469.75
211887,81202.484
211888,43315.008
211889,88538.336
211890,34011.164
211891,37344.492
211892,69731.56
211893,53049.68
211894,30368.74
211895,25680.08
211896,86228.195
211897,85300.445
211898,15204.226
211899,17422.918
211900,68015.01
211901,31276.244
211902,40780.887
211903,14677.226
211904,18358.791
211905,43247.258
211906,34488.96
211907,29398.494
211908,17443.35
211909,39813.51
211910,74422.836
211911,13456.266
211912,46815.598
211913,10925.323
211914,11679.978
211915,68328.65
211916,33874.484
211917,62435.508
211918,76968.6
211919,106551.35
211920,17522.857
211921,56605.14
211922,11306.475
211923,27190.182
211924,10918.97
211925,70814.49
211926,28980.393
211927,24340.33
211928,54810.754
211929,26997.953
211930,48571.94
211931,35201.633
211932,42448.105
211933,22338.217
211934,60363.67
211935,60809.055
211936,72483.07
211937,56244.766
211938,26619.904
211939,26838.08
211940,31717.246
211941,45243.477
211942,37231.49
211943,32641.084
211944,54847.707
211945,15362.318
211946,44252.387
211947,32946.344
211948,12806.702
211949,32680.53
211950,78123.57
211951,41126.17
211952,68865.88
211953,17462.709
211954,10507.706
211955,32324.979
211956,27995.057
211957,82452.26
211958,10908.91
211959,91342.6
211960,33037.664
211961,45627.375
211962,94377.49
211963,60387.633
211964,28239.94
211965,22983.955
211966,42888.816
211967,96183.96
211968,27582.85
211969,27379.78
211970,17558.555
211971,75499.85
211972,50527.96
211973,12237.75
211974,86997.38
211975,77908.73
211976,61365.914
211977,76859.47
211978,77433.98
211979,73613.055
211980,43149.37
211981,34271.418
211982,74629.914
211983,74132.23
211984,34884.61
211985,87108.305
211986,80234.516
211987,20022.895
211988,72349.55
211989,50249.508
211990,15919.354
211991,30457.6
211992,86682.49
211993,33941.27
211994,52378.453
211995,35240.555
211996,61245.47
211997,23322.195
211998,47902.71
211999,15094.301
212000,59189.51
212001,32786.36
212002,37341.332
212003,30913.834
212004,90626.13
212005,13919.954
212006,33736.766
212007,12734.481
212008,12845.389
212009,61855.406
212010,50933.715
212011,93177.15
212012,89363.52
212013,42087.906
212014,19974.553
212015,57489.055
212016,29980.248
212017,13902.132
212018,17660.854
212019,40644.48
212020,89863.29
212021,17769.625
212022,74050.61
212023,12270.009
212024,39421.035
212025,40013.688
212026,70911.086
212027,49250.5
212028,33533.29
212029,19681.566
212030,21942.086
212031,36647.453
212032,37142.188
212033,26286.072
212034,34936.344
212035,47815.883
212036,22802.453
212037,33143.41
212038,16250.514
212039,57295.688
212040,36054.477
212041,14450.954
212042,18391.771
212043,72673.32
212044,95732.82
212045,15462.175
212046,40314.035
212047,30228.791
212048,18409.832
212049,10497.172
212050,71990.96
212051,40645.55
212052,13629.366
212053,15814.553
212054,73293.93
212055,73344.055
212056,42970.402
212057,69254.61
212058,23104.898
212059,17151.854
212060,32047.223
212061,61663.117
212062,17111.459
212063,29310.576
212064,35726.234
212065,73691.9
212066,148617.77
212067,16566.61
212068,13111.433
212069,106276.445
212070,16153.939
212071,21173.963
212072,69876.35
212073,29376.709
212074,29348.932
212075,40369.543
212076,36010.61
212077,36325.594
212078,83229.695
212079,26479.518
212080,70361.02
212081,34598.145
212082,35661.07
212083,63721.215
212084,98738.695
212085,53307.85
212086,79969.49
212087,32664.064
212088,22808.045
212089,57571.156
212090,18902.557
212091,64413.31
212092,45845.92
212093,31496.535
212094,15173.312
212095,43904.5
212096,86699.28
212097,24272.805
212098,30009.115
212099,23587.992
212100,56559.305
212101,10664.632
212102,15140.44
212103,66109.086
212104,14563.788
212105,26874.518
212106,64610.297
212107,65227.83
212108,46971.18
212109,64032.965
212110,38700.42
212111,74617.63
212112,44530.945
212113,11092.925
212114,86036.21
212115,28631.275
212116,12504.032
212117,57197.527
212118,60449.28
212119,45008.527
212120,11996.208
212121,20085.252
212122,76690.875
212123,17171.943
212124,65728.76
212125,77216.14
212126,75814.09
212127,73988.53
212128,26936.344
212129,53830.438
212130,94973.055
212131,42946.83
212132,29234.482
212133,74397.3
212134,36745.914
212135,17351.72
212136,33884.35
212137,44465.19
212138,66681.664
212139,12859.979
212140,88200.24
212141,34826.727
212142,38848.492
212143,11449.728
212144,36817.77
212145,40200.53
212146,17558.777
212147,26528.037
212148,33252.42
212149,20229.533
212150,12749.481
212151,32016.94
212152,39482.03
212153,42630.18
212154,32442.717
212155,91629.38
212156,31032.041
212157,81624.74
212158,108265.9
212159,41682.89
212160,29181.844
212161,13398.206
212162,62549.016
212163,56148.79
212164,22961.4
212165,52832.547
212166,76153.37
212167,79549.51
212168,80064.336
212169,11614.471
212170,29182.121
212171,48663.5
212172,31961.447
212173,76625.39
212174,32839.99
212175,39507.13
212176,58444.555
212177,23849.336
212178,34246.926
212179,15836.255
212180,50415.418
212181,18844.068
212182,74472.96
212183,67446.766
212184,52999.766
212185,25684.6
212186,9067.595
212187,40622.973
212188,68395.68
212189,31792.297
212190,80840.43
212191,35971.953
212192,30222.033
212193,27039.662
212194,86593.21
212195,26569.139
212196,43043.97
212197,63954.85
212198,57850.633
212199,58568.254
212200,45102.723
212201,15314.61
212202,46055.465
212203,78636.54
212204,34165.49
212205,70051.27
212206,33475.316
212207,87087.19
212208,14598.286
212209,40108.734
212210,54663.234
212211,70973.74
212212,65222.14
212213,11593.874
212214,43782.285
212215,33074.586
212216,95186.19
212217,65300.39
212218,67446.82
212219,61911.188
212220,77059.625
212221,21635.576
212222,11734.2705
212223,32528.078
212224,132934.23
212225,41838.15
212226,25987.615
212227,41526.824
212228,54448.445
212229,28339.236
212230,87015.18
212231,42706.344
212232,14763.336
212233,27446.861
212234,93215.82
212235,59886.484
212236,90681.62
212237,22506.518
212238,25544.893
212239,60706.016
212240,57797.0
212241,34492.895
212242,15092.746
212243,37897.66
212244,72632.32
212245,37347.61
212246,17835.24
212247,25598.943
212248,32519.752
212249,63470.656
212250,83918.92
212251,74699.52
212252,42909.15
212253,75776.3
212254,27675.482
212255,36273.492
212256,16810.354
212257,63348.773
212258,27993.172
212259,77689.07
212260,59901.11
212261,57204.086
212262,33125.15
212263,96539.555
212264,34256.375
212265,79912.96
212266,74690.336
212267,91235.87
212268,54967.125
212269,12241.66
212270,70281.42
212271,77325.086
212272,80481.62
212273,24436.947
212274,13460.437
212275,87278.805
212276,70164.15
212277,24378.424
212278,53342.04
212279,22919.799
212280,27304.686
212281,31707.006
212282,79802.76
212283,22059.639
212284,16605.398
212285,32838.273
212286,23464.982
212287,19747.99
212288,75033.12
212289,27175.424
212290,21376.885
212291,32346.697
212292,39885.63
212293,71211.91
212294,30920.568
212295,52008.773
212296,25403.746
212297,79478.9
212298,18262.086
212299,13736.837
212300,28586.225
212301,80080.055
212302,17097.803
212303,19326.031
212304,65388.508
212305,41818.137
212306,77921.99
212307,43504.89
212308,34081.496
212309,26753.955
212310,13208.757
212311,30438.994
212312,58774.207
212313,89354.16
212314,71649.92
212315,68653.73
212316,12755.671
212317,39628.953
212318,53539.086
212319,16750.91
212320,15079.558
212321,40962.195
212322,77050.88
212323,37646.28
212324,81442.04
212325,12674.663
212326,36009.78
212327,17866.432
212328,44189.656
212329,53844.6
212330,73778.82
212331,39635.33
212332,47442.46
212333,26182.291
212334,32908.176
212335,43367.164
212336,14050.8545
212337,35289.17
212338,75808.484
212339,46353.027
212340,35949.883
212341,12278.68
212342,63256.48
212343,43066.984
212344,30819.951
212345,43042.707
212346,53350.625
212347,17445.498
212348,32661.096
212349,51864.137
212350,20710.041
212351,83412.04
212352,47861.117
212353,91866.17
212354,56793.86
212355,25481.807
212356,33377.793
212357,70108.984
212358,18563.768
212359,22012.521
212360,76108.48
212361,49418.812
212362,28333.271
212363,34525.336
212364,12711.383
212365,63090.65
212366,10796.77
212367,40110.188
212368,56472.105
212369,68715.164
212370,59727.598
212371,17083.678
212372,35125.656
212373,13219.962
212374,57508.8
212375,75005.13
212376,15192.138
212377,62047.2
212378,59813.543
212379,12752.026
212380,40894.43
212381,94434.38
212382,66995.79
212383,15140.37
212384,22607.545
212385,55031.0
212386,30900.86
212387,44683.176
212388,69985.9
212389,47134.383
212390,18649.438
212391,32259.547
212392,12731.468
212393,49925.96
212394,71753.055
212395,78605.1
212396,10249.397
212397,34348.445
212398,39202.016
212399,11325.52
212400,33029.742
212401,72755.43
212402,70736.22
212403,43743.023
212404,60106.473
212405,42699.117
212406,34886.523
212407,86432.77
212408,50812.97
212409,13664.817
212410,58005.277
212411,78195.48
212412,88557.96
212413,35277.805
212414,39264.234
212415,36359.5
212416,18167.592
212417,72465.99
212418,61102.203
212419,62588.336
212420,36994.15
212421,16384.166
212422,30982.436
212423,16535.44
212424,12621.143
212425,16790.262
212426,70350.336
212427,77155.65
212428,59608.895
212429,45675.2
212430,25011.78
212431,29180.607
212432,34300.766
212433,69280.77
212434,32400.299
212435,76050.836
212436,77008.586
212437,127990.79
212438,30486.512
212439,16792.781
212440,21140.94
212441,27195.48
212442,15597.226
212443,76419.55
212444,16292.67
212445,35426.89
212446,16875.354
212447,51407.89
212448,85166.65
